title,district,district_code,total_price,unit_price,house_info,follow_info,url,community
瑞宝花园 3室2厅 112平米,海珠区,海珠,481.8,43074,3室2厅 112平米 东南 简装 高楼层 共14层 1990年建,22人关注 5天前发布,https://example.com/house_5506,瑞宝花园
淘金家园 3室1厅 102平米,越秀区,越秀,585.4,57245,3室1厅 102平米 南 豪装 中楼层 共19层 2017年建,31人关注 44天前发布,https://example.com/house_5507,淘金家园
东山口花园 5室1厅 92平米,越秀区,越秀,393.6,42908,5室1厅 92平米 南 精装 高楼层 共9层 2010年建,16人关注 40天前发布,https://example.com/house_5508,东山口花园
新港西路 3室1厅 96平米,海珠区,海珠,490.5,51280,3室1厅 96平米 西 精装 低楼层 共11层 2008年建,17人关注 36天前发布,https://example.com/house_5509,新港西路
棠下小区 3室1厅 129平米,天河区,天河,831.9,64636,3室1厅 129平米 北 精装 低楼层 共24层 1995年建,44人关注 4天前发布,https://example.com/house_5510,棠下小区
钟村花园 4室2厅 134平米,番禺区,番禺,424.7,31703,4室2厅 134平米 东南 精装 高楼层 共23层 2017年建,23人关注 29天前发布,https://example.com/house_5511,钟村花园
丰乐花园 5室1厅 106平米,黄埔区,黄埔,490.8,46429,5室1厅 106平米 北 豪装 高楼层 共24层 2008年建,34人关注 12天前发布,https://example.com/house_5512,丰乐花园
广园路小区 3室2厅 112平米,白云区,白云,443.9,39522,3室2厅 112平米 东南 简装 中楼层 共32层 2006年建,21人关注 72天前发布,https://example.com/house_5513,广园路小区
石牌村 3室1厅 104平米,天河区,天河,711.2,68174,3室1厅 104平米 南 豪装 高楼层 共18层 2001年建,41人关注 21天前发布,https://example.com/house_5514,石牌村
石井花园 3室1厅 95平米,白云区,白云,253.9,26655,3室1厅 95平米 北 简装 高楼层 共20层 1997年建,8人关注 44天前发布,https://example.com/house_5515,石井花园
科学城花园 2室1厅 79平米,黄埔区,黄埔,327.2,41164,2室1厅 79平米 南 简装 低楼层 共34层 2017年建,22人关注 75天前发布,https://example.com/house_5516,科学城花园
京溪花园 3室2厅 75平米,白云区,白云,284.5,37790,3室2厅 75平米 东南 精装 高楼层 共32层 2009年建,19人关注 32天前发布,https://example.com/house_5517,京溪花园
华景新城 2室1厅 93平米,天河区,天河,583.1,62677,2室1厅 93平米 南北 豪装 中楼层 共14层 2003年建,32人关注 21天前发布,https://example.com/house_5518,华景新城
黄沙大道 3室1厅 96平米,荔湾区,荔湾,473.2,49359,3室1厅 96平米 北 豪装 低楼层 共16层 1996年建,23人关注 13天前发布,https://example.com/house_5519,黄沙大道
开发区花园 3室1厅 109平米,黄埔区,黄埔,438.8,40287,3室1厅 109平米 南北 精装 低楼层 共20层 2007年建,26人关注 319天前发布,https://example.com/house_5520,开发区花园
花地大道 3室2厅 63平米,荔湾区,荔湾,225.6,35984,3室2厅 63平米 东南 精装 中楼层 共24层 2002年建,14人关注 18天前发布,https://example.com/house_5521,花地大道
多宝路 3室2厅 77平米,荔湾区,荔湾,335.8,43707,3室2厅 77平米 南北 精装 低楼层 共18层 2009年建,18人关注 29天前发布,https://example.com/house_5522,多宝路
瑞宝花园 3室1厅 125平米,海珠区,海珠,586.8,46897,3室1厅 125平米 南 简装 中楼层 共8层 2005年建,22人关注 7天前发布,https://example.com/house_5523,瑞宝花园
瑞宝花园 3室1厅 122平米,海珠区,海珠,733.1,59981,3室1厅 122平米 南北 精装 低楼层 共15层 2003年建,39人关注 22天前发布,https://example.com/house_5524,瑞宝花园
猎德花园 3室1厅 91平米,天河区,天河,646.1,70915,3室1厅 91平米 南北 毛坯 低楼层 共13层 1996年建,30人关注 5天前发布,https://example.com/house_5525,猎德花园
龙津路小区 4室2厅 154平米,荔湾区,荔湾,839.1,54626,4室2厅 154平米 东南 豪装 高楼层 共9层 1998年建,42人关注 52天前发布,https://example.com/house_5526,龙津路小区
猎德花园 4室2厅 190平米,天河区,天河,1383.1,72829,4室2厅 190平米 东南 精装 高楼层 共6层 2003年建,63人关注 46天前发布,https://example.com/house_5527,猎德花园
工业大道 3室1厅 88平米,海珠区,海珠,462.2,52526,3室1厅 88平米 南 豪装 低楼层 共7层 1998年建,35人关注 4天前发布,https://example.com/house_5528,工业大道
广州大道花园 4室1厅 102平米,越秀区,越秀,643.2,63202,4室1厅 102平米 东南 精装 高楼层 共12层 2002年建,33人关注 19天前发布,https://example.com/house_5529,广州大道花园
恩宁路 1室1厅 45平米,荔湾区,荔湾,261.9,57577,1室1厅 45平米 南 简装 中楼层 共7层 2003年建,19人关注 8天前发布,https://example.com/house_5530,恩宁路
天河北雅居 3室1厅 103平米,天河区,天河,745.2,72547,3室1厅 103平米 东南 豪装 低楼层 共16层 2001年建,36人关注 56天前发布,https://example.com/house_5531,天河北雅居
新市花园 5室2厅 234平米,白云区,白云,865.7,37005,5室2厅 234平米 东南 简装 中楼层 共24层 2000年建,35人关注 10天前发布,https://example.com/house_5532,新市花园
石井花园 1室1厅 51平米,白云区,白云,181.1,35222,1室1厅 51平米 南 简装 高楼层 共20层 2013年建,5人关注 5天前发布,https://example.com/house_5533,石井花园
棠下小区 3室1厅 93平米,天河区,天河,545.5,58584,3室1厅 93平米 南 简装 高楼层 共6层 2012年建,30人关注 21天前发布,https://example.com/house_5534,棠下小区
体育西路小区 2室1厅 82平米,天河区,天河,414.9,50570,2室1厅 82平米 南 精装 高楼层 共8层 2023年建,18人关注 36天前发布,https://example.com/house_5535,体育西路小区
体育西路小区 2室1厅 108平米,天河区,天河,874.9,80665,2室1厅 108平米 南 精装 高楼层 共20层 2012年建,45人关注 92天前发布,https://example.com/house_5536,体育西路小区
文冲花园 2室1厅 65平米,黄埔区,黄埔,337.5,52108,2室1厅 65平米 南北 精装 中楼层 共33层 2018年建,14人关注 21天前发布,https://example.com/house_5537,文冲花园
新港西路 3室1厅 119平米,海珠区,海珠,531.1,44679,3室1厅 119平米 南 精装 低楼层 共23层 2005年建,31人关注 11天前发布,https://example.com/house_5538,新港西路
赤岗花园 3室2厅 122平米,海珠区,海珠,792.6,64889,3室2厅 122平米 南北 精装 中楼层 共18层 1997年建,42人关注 98天前发布,https://example.com/house_5539,赤岗花园
棠下小区 4室2厅 102平米,天河区,天河,528.0,51682,4室2厅 102平米 南北 豪装 高楼层 共16层 2005年建,26人关注 84天前发布,https://example.com/house_5540,棠下小区
花地大道 5室2厅 195平米,荔湾区,荔湾,760.5,38899,5室2厅 195平米 北 精装 低楼层 共23层 2006年建,36人关注 13天前发布,https://example.com/house_5541,花地大道
大沙地 2室1厅 78平米,黄埔区,黄埔,236.2,30464,2室1厅 78平米 西南 精装 高楼层 共34层 2023年建,18人关注 5天前发布,https://example.com/house_5542,大沙地
文冲花园 3室2厅 64平米,黄埔区,黄埔,226.1,35143,3室2厅 64平米 南 精装 中楼层 共22层 2023年建,7人关注 9天前发布,https://example.com/house_5543,文冲花园
康王路 2室1厅 50平米,荔湾区,荔湾,187.7,37917,2室1厅 50平米 南 简装 中楼层 共9层 2002年建,15人关注 17天前发布,https://example.com/house_5544,康王路
员村山顶 3室1厅 100平米,天河区,天河,728.7,73070,3室1厅 100平米 西 简装 低楼层 共17层 2023年建,30人关注 27天前发布,https://example.com/house_5545,员村山顶
体育西路小区 4室2厅 155平米,天河区,天河,1232.4,79707,4室2厅 155平米 东 精装 高楼层 共18层 2016年建,60人关注 51天前发布,https://example.com/house_5546,体育西路小区
猎德花园 2室1厅 71平米,天河区,天河,368.7,51765,2室1厅 71平米 北 豪装 中楼层 共23层 2023年建,11人关注 54天前发布,https://example.com/house_5547,猎德花园
建设六马路 3室2厅 91平米,越秀区,越秀,513.0,56633,3室2厅 91平米 南 豪装 低楼层 共23层 2003年建,22人关注 28天前发布,https://example.com/house_5548,建设六马路
珠江新城花园 2室1厅 98平米,天河区,天河,626.0,63963,2室1厅 98平米 南 简装 高楼层 共6层 2006年建,25人关注 22天前发布,https://example.com/house_5549,珠江新城花园
淘金家园 2室1厅 84平米,越秀区,越秀,450.1,53335,2室1厅 84平米 东 简装 中楼层 共7层 2012年建,17人关注 21天前发布,https://example.com/house_5550,淘金家园
瑞宝花园 2室1厅 62平米,海珠区,海珠,409.3,66425,2室1厅 62平米 西南 精装 高楼层 共12层 1998年建,20人关注 3天前发布,https://example.com/house_5551,瑞宝花园
大岗花园 3室2厅 114平米,番禺区,番禺,324.9,28426,3室2厅 114平米 东 毛坯 低楼层 共13层 2004年建,16人关注 87天前发布,https://example.com/house_5552,大岗花园
多宝路 4室1厅 133平米,荔湾区,荔湾,543.8,40872,4室1厅 133平米 西 精装 高楼层 共18层 2007年建,30人关注 14天前发布,https://example.com/house_5553,多宝路
科学城花园 3室1厅 121平米,黄埔区,黄埔,601.9,49863,3室1厅 121平米 西 精装 高楼层 共20层 2023年建,33人关注 6天前发布,https://example.com/house_5554,科学城花园
黄石路 3室1厅 137平米,白云区,白云,565.3,41318,3室1厅 137平米 西 简装 中楼层 共25层 2023年建,39人关注 7天前发布,https://example.com/house_5555,黄石路
体育西路小区 2室1厅 79平米,天河区,天河,542.3,68668,2室1厅 79平米 东南 精装 低楼层 共10层 1999年建,29人关注 0天前发布,https://example.com/house_5556,体育西路小区
永泰花园 3室1厅 121平米,白云区,白云,505.2,41777,3室1厅 121平米 南北 简装 高楼层 共32层 2008年建,19人关注 2天前发布,https://example.com/house_5557,永泰花园
环市东花园 3室1厅 108平米,越秀区,越秀,543.2,50342,3室1厅 108平米 东南 简装 低楼层 共7层 1993年建,24人关注 10天前发布,https://example.com/house_5558,环市东花园
龙津路小区 3室1厅 155平米,荔湾区,荔湾,962.3,62078,3室1厅 155平米 西 精装 中楼层 共8层 2000年建,45人关注 7天前发布,https://example.com/house_5559,龙津路小区
东山口花园 4室1厅 150平米,越秀区,越秀,834.2,55488,4室1厅 150平米 东北 豪装 中楼层 共17层 1997年建,40人关注 16天前发布,https://example.com/house_5560,东山口花园
市桥花园 3室2厅 139平米,番禺区,番禺,645.7,46405,3室2厅 139平米 南 简装 中楼层 共21层 2004年建,24人关注 20天前发布,https://example.com/house_5561,市桥花园
黄花岗花园 4室2厅 124平米,越秀区,越秀,720.9,58156,4室2厅 124平米 东南 简装 低楼层 共22层 2009年建,33人关注 38天前发布,https://example.com/house_5562,黄花岗花园
烈士陵园 3室1厅 124平米,越秀区,越秀,852.3,69008,3室1厅 124平米 西北 精装 低楼层 共21层 2014年建,37人关注 16天前发布,https://example.com/house_5563,烈士陵园
大石花园 2室1厅 55平米,番禺区,番禺,180.0,32475,2室1厅 55平米 东南 简装 低楼层 共14层 2002年建,4人关注 69天前发布,https://example.com/house_5564,大石花园
员村山顶 3室1厅 132平米,天河区,天河,864.9,65393,3室1厅 132平米 西 豪装 高楼层 共24层 2000年建,49人关注 6天前发布,https://example.com/house_5565,员村山顶
广园路小区 3室1厅 67平米,白云区,白云,257.0,38233,3室1厅 67平米 东 精装 高楼层 共27层 2008年建,13人关注 16天前发布,https://example.com/house_5566,广园路小区
机场路花园 4室1厅 100平米,白云区,白云,366.3,36445,4室1厅 100平米 南 简装 低楼层 共28层 2020年建,22人关注 12天前发布,https://example.com/house_5567,机场路花园
大沙地 3室1厅 74平米,黄埔区,黄埔,291.2,39317,3室1厅 74平米 北 简装 中楼层 共30层 2023年建,16人关注 17天前发布,https://example.com/house_5568,大沙地
化龙花园 3室1厅 128平米,番禺区,番禺,510.2,39748,3室1厅 128平米 东北 精装 低楼层 共11层 2008年建,25人关注 57天前发布,https://example.com/house_5569,化龙花园
榄核花园 3室1厅 113平米,番禺区,番禺,321.9,28414,3室1厅 113平米 南 简装 低楼层 共24层 2014年建,18人关注 84天前发布,https://example.com/house_5570,榄核花园
龙口西小区 1室1厅 59平米,天河区,天河,379.0,64448,1室1厅 59平米 东南 精装 中楼层 共20层 2003年建,24人关注 6天前发布,https://example.com/house_5571,龙口西小区
港湾花园 3室2厅 101平米,黄埔区,黄埔,481.1,47837,3室2厅 101平米 南北 精装 低楼层 共24层 2008年建,31人关注 24天前发布,https://example.com/house_5572,港湾花园
陈家祠花园 3室1厅 70平米,荔湾区,荔湾,298.0,42409,3室1厅 70平米 北 精装 低楼层 共8层 2004年建,16人关注 3天前发布,https://example.com/house_5573,陈家祠花园
花地大道 3室2厅 108平米,荔湾区,荔湾,549.2,50980,3室2厅 108平米 南 简装 中楼层 共20层 2005年建,25人关注 5天前发布,https://example.com/house_5574,花地大道
华景新城 3室1厅 87平米,天河区,天河,586.9,67490,3室1厅 87平米 东 简装 中楼层 共14层 1999年建,32人关注 40天前发布,https://example.com/house_5575,华景新城
广园路小区 4室2厅 165平米,白云区,白云,649.0,39408,4室2厅 165平米 东 精装 中楼层 共26层 2012年建,31人关注 8天前发布,https://example.com/house_5576,广园路小区
石基花园 3室1厅 98平米,番禺区,番禺,301.3,30829,3室1厅 98平米 南北 简装 中楼层 共23层 2012年建,14人关注 46天前发布,https://example.com/house_5577,石基花园
南村花园 3室1厅 103平米,番禺区,番禺,305.9,29825,3室1厅 103平米 南 精装 高楼层 共21层 1998年建,15人关注 18天前发布,https://example.com/house_5578,南村花园
滨江东花园 3室2厅 95平米,海珠区,海珠,412.4,43304,3室2厅 95平米 东南 精装 高楼层 共12层 1998年建,27人关注 6天前发布,https://example.com/house_5579,滨江东花园
棠下小区 2室1厅 92平米,天河区,天河,607.4,66044,2室1厅 92平米 南北 精装 低楼层 共13层 2023年建,28人关注 14天前发布,https://example.com/house_5580,棠下小区
工业大道 2室1厅 73平米,海珠区,海珠,328.7,45197,2室1厅 73平米 南 精装 高楼层 共17层 2004年建,14人关注 2天前发布,https://example.com/house_5581,工业大道
夏园花园 2室1厅 75平米,黄埔区,黄埔,265.6,35264,2室1厅 75平米 南 简装 低楼层 共34层 2016年建,10人关注 4天前发布,https://example.com/house_5582,夏园花园
永泰花园 2室1厅 62平米,白云区,白云,231.7,37485,2室1厅 62平米 南 精装 高楼层 共20层 2008年建,11人关注 17天前发布,https://example.com/house_5583,永泰花园
